X.locale,Address.City,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.Subdivision,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.OpenDate,Market,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun
en-US,Cumming,Forsyth,"1525 Market Place Blvd, Cumming, GA 30041-7935",NEC GA 400 & GA 20,34.1857,-84.134116,GA,1394,TRUE,2002-03-06T12:00:00,ESE,Cumming,12-hour,335,394,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(678) 455-9618,(678) 208-3242,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Buford,Gwinnett,"3205 Woodward Crossing Blvd, Buford, GA 30519-4938",NEC SR 20 & I-85,34.070031,-83.98182,GA,1206,TRUE,1999-10-06T12:00:00,ESE,Buford,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(678) 482-2367,(470) 202-7396,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Tuscaloosa,Tuscaloosa,"1901 13th Ave E, Tuscaloosa, AL 35404-4785",SEC McFarland Blvd & 15th St,33.193104,-87.518672,AL,1787,TRUE,2002-03-06T12:00:00,ESE,Tuscaloosa,12-hour,340,394,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(205) 462-1064,(205) 535-3724,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Warner Robins,Houston,"2929 Watson Blvd, Warner Robins, GA 31093-9600",SWC Houston Lk Blvd & Watson Blvd,32.616594,-83.686391,GA,1380,TRUE,2001-10-10T12:00:00,ESE,Warner Robins,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(478) 971-2141,(478) 333-4037,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Bethlehem,Barrow,"916 Loganville Hwy, Bethlehem, GA 30620-2145",SEC US Hwy 29 & Hwy 81,33.942788,-83.752011,GA,2493,TRUE,2009-03-04T12:00:00,ESE,Winder,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(678) 975-3060,(678) 975-3070,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Flowery Branch,Hall,"5865 Spout Springs Rd, Flowery Branch, GA 30542-3448",NEC I-985 & Sprout Springs Rd,34.178722,-83.911284,GA,2387,TRUE,2008-03-05T12:00:00,ESE,Flowery Branch,12-hour,335,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 967-1205,(678) 866-4120,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Huntsville,Madison,"2750 Carl T Jones Dr SE, Huntsville, AL 35802-4914",NWC Bailey Cove Rd & Four Mile Post,34.673498,-86.541632,AL,1367,TRUE,2001-10-10T12:00:00,ESE,Huntsville South,12-hour,369,394,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(256) 650-3491,(256) 924-3013,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Decatur,Morgan,"1235 Point Mallard Pkwy SE, Decatur, AL 35601-6531",SEC US Hwy 31 & Hwy 67,34.559064,-86.97103,AL,2084,TRUE,2007-10-10T12:00:00,ESE,Decatur,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(256) 898-3036,(256) 898-3775,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Gainesville,Hall,"514 Shallowford Rd NW, Gainesville, GA 30504-4154",SWC Skelton Rd & Shallowford,34.290556,-83.846503,GA,796,TRUE,1997-07-23T12:00:00,ESE,Gainesville,12-hour,335,394,300,,EST,Eastern Std Time,UTC,-5,STR,(770) 532-6670,(678) 928-3709,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Dothan,Houston,"4601 Montgomery Hwy, Dothan, AL 36303-1522",NWC US Hwy 231 & Murphy Mill Rd,31.266492,-85.446808,AL,1468,TRUE,2007-03-07T12:00:00,ESE,Dothan,12-hour,348,393,300,,CST,Central Std Time,UTC,-6,STR,(334) 340-1112,(334) 340-1122,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Huntsville,Madison,"6275 University Dr NW, Huntsville, AL 35806-1776",SWC Hwy 72 & Enterprise Dr,34.741637,-86.681523,AL,1346,TRUE,2001-07-25T12:00:00,ESE,Huntsville West,12-hour,369,394,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(256) 922-0189,(256) 924-3023,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Albany,Dougherty,"2721 Dawson Rd, Albany, GA 31707-1672",NEC Dawson Rd & N Westover B,31.621335,-84.224654,GA,734,TRUE,1995-10-04T12:00:00,ESE,Albany,12-hour,348,393,300,,EST,Eastern Std Time,UTC,-5,STR,(229) 888-1333,(229) 352-9438,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Madison,Madison,"8207 HIGHWAY 72 W, Madison, AL 35758-9571",,34.749313,-86.755874,AL,2816,TRUE,2012-03-07T12:00:00,ESE,Madison,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(256) 690-5890,,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Chattanooga,Hamilton,"1816 Gunbarrel Rd, Chattanooga, TN 37421-3129",SEC Gunbarrel Rd & Igou Gap Rd,35.024344,-85.156006,TN,1302,TRUE,2000-10-04T12:00:00,ESE,Chattanooga East,12-hour,333,394,300,,EST,Eastern Std Time,UTC,-5,STR,(423) 490-1418,(423) 414-3377,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Athens,Clarke,"3065 Atlanta Hwy, Athens, GA 30606-3334",SWC BUS US 78 & Epps Bridge Rd,33.941502,-83.44039,GA,1453,TRUE,2003-10-08T12:00:00,ESE,Athens,12-hour,346,394,300,,EST,Eastern Std Time,UTC,-5,STR,(706) 208-9379,(706) 395-0407,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Hixson,Hamilton,"5579 Highway 153, Hixson, TN 37343-3748",SWC Rt 153 & Winding Ln,35.14642,-85.251508,TN,2053,TRUE,2005-10-05T12:00:00,ESE,Chattanooga North,12-hour,333,394,300,,EST,Eastern Std Time,UTC,-5,STR,(423) 870-4768,(423) 414-3056,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Cleveland,Bradley,"4570 Frontage Rd NW, Cleveland, TN 37312-2905",NWC I-75 & Paul Huff Parkway,35.217441,-84.866113,TN,2367,TRUE,2008-03-05T12:00:00,ESE,Cleveland,12-hour,333,394,300,,EST,Eastern Std Time,UTC,-5,STR,(423) 790-3000,(423) 790-3010,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Florence,Lauderdale,"372 Cox Creek Pkwy, Florence, AL 35630-1540",SEC Cox Creek Pkwy & Gresham Rd,34.84213,-87.634764,AL,1322,TRUE,2001-03-07T12:00:00,ESE,Florence,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(256) 764-6924,(256) 712-3239,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Anderson,Anderson,"3519 Clemson Blvd, Anderson, SC 29621-1312",SWC Clemson & Civic Ctr Blvds,34.54954,-82.679501,SC,1198,TRUE,1999-07-21T12:00:00,ESE,Anderson,12-hour,337,395,300,,EST,Eastern Std Time,UTC,-5,STR,(864) 224-9772,(864) 932-4340,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Tallahassee,Leon,"3700 Bradfordville Rd, Tallahassee, FL 32309-1943",NEC Thomasville & Bradfrdville,30.561288,-84.21554,FL,1973,TRUE,2005-07-20T12:00:00,SFL,Tallahassee North,12-hour,348,393,300,,EST,Eastern Std Time,UTC,-5,STR,(850) 894-3213,(850) 907-2703,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Murfreesboro,Rutherford,"1851 Old Fort Pkwy, Murfreesboro, TN 37129-3364",SEC Rt 96 & Thompson Lane,35.843921,-86.426292,TN,1126,TRUE,1998-07-22T12:00:00,ESE,Murfreesboro,12-hour,333,394,300,,CST,Central Std Time,UTC,-6,STR,(615) 907-2977,(615) 809-3836,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Destin,Okaloosa,"853 Harbor Blvd, Destin, FL 32541-2709",NEC Hwy 98 & Main St,30.390741,-86.480935,FL,2085,TRUE,2005-10-05T12:00:00,SFL,Destin,12-hour,348,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 650-7525,(850) 460-3185,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Pace,Santa Rosa,"4727 Highway 90, Pace, FL 32571-1403",SEC US 90 & Watkins Rd,30.601174,-87.126274,FL,2279,TRUE,2007-07-25T12:00:00,SFL,Pace,12-hour,359,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 995-7820,(850) 995-7830,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Spring Hill,Maury,"1033 Crossings Blvd, Spring Hill, TN 37174-2755",NEC US Hwy 31 & State Hwy 396,35.74154,-86.937825,TN,2362,TRUE,2008-03-05T12:00:00,ESE,Spring Hill,12-hour,369,394,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(931) 489-1030,(931) 499-3001,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Mary Esther,Okaloosa,"250 E Miracle Strip Pkwy, Mary Esther, FL 32569-1924",NWC Mary Esther Cutoff & US 98,30.410554,-86.658874,FL,740,TRUE,1995-10-04T12:00:00,SFL,Mary Esther,12-hour,348,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 243-4188,(850) 659-3286,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Evans,Columbia,"4223 Washington Rd, Evans, GA 30809-3069",NEC Washington Rd & Owens Rd,33.527174,-82.118653,GA,2027,TRUE,2005-10-05T12:00:00,ESE,Evans,12-hour,337,395,300,,EST,Eastern Std Time,UTC,-5,STR,(706) 210-8591,(706) 993-9089,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Panama City Beach,Bay,"15555 Starfish St, Panama City Beach, FL 32413-2457",SWC US 98 & Powell Adams Rd,30.219781,-85.868686,FL,2208,TRUE,2006-10-04T12:00:00,SFL,Pier Park,12-hour,348,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 236-3720,(850) 636-6520,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Tallahassee,Leon,"2120 Apalachee Pkwy, Tallahassee, FL 32301-4819",NWC Apalachee & Paul Russell,30.43252,-84.244336,FL,844,TRUE,1993-10-06T12:00:00,SFL,Tallahassee,12-hour,348,393,300,,EST,Eastern Std Time,UTC,-5,STR,(850) 671-2041,(850) 273-7217,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Maryville,Blount,"800 Watkins Rd, Maryville, TN 37801-4597",NEC US 129 & US 321,35.751972,-83.991525,TN,1250,TRUE,2000-03-01T12:00:00,ESE,Maryville,12-hour,351,395,300,,EST,Eastern Std Time,UTC,-5,STR,(865) 982-1590,(865) 238-7098,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Panama City,Bay,"2340 Highway 77, Panama City, FL 32405-4404",NEC 23rd St & Cove Blvd,30.19123,-85.649157,FL,811,TRUE,1992-07-22T12:00:00,SFL,Panama City,12-hour,348,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 785-8966,(850) 532-6578,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Augusta,Richmond,"235 Robert C Daniel Jr Pkwy, Augusta, GA 30909-0800",NEC Wheeler Rd & I-520,33.489997,-82.081301,GA,1090,TRUE,1997-10-08T12:00:00,ESE,Augusta,12-hour,337,395,300,,EST,Eastern Std Time,UTC,-5,STR,(706) 667-6368,(706) 619-3211,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Pensacola,Escambia,"1749 E Nine Mile Rd, Pensacola, FL 32514-5729",SWC University Pkwy & 9 Mile Rd,30.530082,-87.223828,FL,1273,TRUE,2000-07-19T12:00:00,BTC,Pensacola NE,12-hour,359,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 473-8647,(850) 466-4633,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Franklin,Williamson,"3064 Columbia Ave, Franklin, TN 37064-7424",NWC Columbia Ave & Mack Hatcher,35.89233,-86.880687,TN,1963,TRUE,2005-03-02T12:00:00,ESE,Franklin,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(615) 472-2052,(615) 807-7081,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Smyrna,Rutherford,"803 Industrial Blvd, Smyrna, TN 37167-6865",NEC I-24 & Sam Ridley Pkwy,35.979397,-86.571713,TN,2360,TRUE,2008-03-05T12:00:00,ESE,Smyrna,12-hour,333,394,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(615) 768-3017,(615) 768-3027,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Valdosta,Lowndes,"1815 Norman Dr, Valdosta, GA 31601-3502",NEC Norman & St Augustine(.5 mi N),30.84359,-83.316461,GA,750,TRUE,1995-10-04T12:00:00,BTC,Valdosta,12-hour,348,393,300,,EST,Eastern Std Time,UTC,-5,STR,(229) 242-0330,(229) 444-6893,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Pensacola,Escambia,"4711 Bayou Blvd, Pensacola, FL 32503-2607",SWC Bayou Blvd & Askew Dr,30.468992,-87.208593,FL,686,TRUE,1992-03-11T12:00:00,SFL,Pensacola,12-hour,359,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 494-9070,(850) 466-4685,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Knoxville,Knox,"1900 Town Center Blvd, Knoxville, TN 37922",NWC I-140 & S Northshore Dr,35.862042,-84.078239,TN,2815,TRUE,2012-07-25T12:00:00,ESE,Knoxville South,12-hour,351,395,300,,EST,Eastern Std Time,UTC,-5,STR,(865) 291-5478,(865) 291-5488,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-9:00 p.m.,21:00:00
en-US,Knoxville,Knox,"11100 Parkside Dr, Knoxville, TN 37934-1960",SWC I-40/75 & Lovell Rd,35.900577,-84.151312,TN,1370,TRUE,2002-03-06T12:00:00,ESE,Farragut,12-hour,351,395,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(865) 675-8200,,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Franklin,Williamson,"1701 Galleria Blvd, Franklin, TN 37067-1602",SWC Moores Lane & I-65,35.96564,-86.812455,TN,695,TRUE,1992-03-11T12:00:00,ESE,Cool Springs,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(615) 771-2093,(615) 472-9691,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Knoxville,Knox,"8040 Ray Mears Blvd, Knoxville, TN 37919-5457",NEC Ray Mears Blvd & Winston Rd,35.922124,-84.047781,TN,151,TRUE,1981-07-22T12:00:00,ESE,Knoxville West,12-hour,351,395,300,,EST,Eastern Std Time,UTC,-5,STR,(865) 693-2203,(865) 291-4819,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Brentwood,Davidson,"780 Old Hickory Blvd, Brentwood, TN 37027-4527",NEC I-65 & Old Hickory Blvd,36.042772,-86.779214,TN,1983,TRUE,2005-07-20T12:00:00,ESE,Brentwood,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(615) 238-0126,(615) 208-8402,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Mount Juliet,Wilson,"401 S Mount Juliet Rd, Mount Juliet, TN 37122-6309",SEC I-40 & Mt Juliet Rd/Rt 171,36.168508,-86.508374,TN,2126,TRUE,2006-03-01T12:00:00,ESE,Mt Juliet,12-hour,333,394,300,,CST,Central Std Time,UTC,-6,STR,(615) 773-2800,,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Pensacola,Escambia,"2950 S Blue Angel Pkwy, Pensacola, FL 32506-6905",NEC Blue Angel Pkwy & Sorrento Rd,30.363162,-87.358086,FL,2445,TRUE,2009-03-04T12:00:00,SFL,Pensacola West,12-hour,359,393,300,,CST,Central Std Time,UTC,-6,STR,(850) 454-3000,(850) 454-3010,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Knoxville,Knox,"6670 Clinton Hwy, Knoxville, TN 37912-1016",NEC Clinton Hwy & Callahan,36.008464,-84.022171,TN,795,TRUE,1996-03-06T12:00:00,ESE,Knoxville NW,12-hour,351,395,300,,EST,Eastern Std Time,UTC,-5,STR,(865) 947-7636,,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Simpsonville,Greenville,"694 Fairview Rd, Simpsonville, SC 29680-6708",NEC Fairview Rd & Harrison Bridge,34.705739,-82.259611,SC,1870,TRUE,2004-03-03T12:00:00,ESE,Simpsonville,12-hour,337,395,300,,EST,Eastern Std Time,UTC,-5,STR,(864) 963-7251,(864) 757-3201,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Nashville,Davidson,"3171 Lebanon Pike, Nashville, TN 37214-2314",NEC Jackson Downs & Lebanon Pk,36.182625,-86.637907,TN,1059,TRUE,1997-03-05T12:00:00,ESE,Nashville East,12-hour,333,394,300,,CST,Central Std Time,UTC,-6,STR,(615) 889-4734,(615) 925-3840,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Nashville,Davidson,"26 White Bridge Rd, Nashville, TN 37205-1411",NWC White Bridge Pk & Post Rd,36.130779,-86.854673,TN,146,TRUE,1981-07-22T12:00:00,ESE,White Bridge,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(615) 352-8461,(615) 970-3683,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Greenville,Greenville,"1112 Woodruff Rd, Greenville, SC 29607-4109",SWC I-85 & Woodruff Rd,34.830076,-82.308025,SC,1182,TRUE,1999-03-03T12:00:00,ESE,Greenville,12-hour,337,395,300,,EST,Eastern Std Time,UTC,-5,STR,(864) 286-3689,(864) 558-2543,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Nashville,Davidson,"6814 Charlotte Pike, Nashville, TN 37209-4206",NEC I-40 & US Hwy 70,36.135103,-86.891363,TN,2240,TRUE,2007-03-07T12:00:00,BTC,Nashville West,12-hour,369,394,300,,CST,Central Std Time,UTC,-6,STR,(615) 238-0112,(615) 970-3895,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
