X.locale,Address.City,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.Subdivision,LocationMilestones.OpenDate,Market,Name,Store.StoreDistrictID,Store.StoreGroupID
en-US,Temecula,Riverside,"29676 Rancho California Rd, Temecula, CA 92591-5283",NEC Rancho CA Rd & Ynez Rd,33.506295,-117.146352,CA,1989-02-15T12:00:00,RG2,Rancho California,205,292
en-US,Murrieta,Riverside,"41040 California Oaks Rd, Murrieta, CA 92562-5749",SEC I-15 & Calif Oaks Blvd,33.565642,-117.203908,CA,2000-07-19T12:00:00,RG2,Murrieta,205,292
en-US,Riverside,Riverside,"3520 Tyler St, Riverside, CA 92503-4175",NWC Tyler Ave & Hwy 91,33.906912,-117.459627,CA,1983-10-12T12:00:00,RG2,Riverside,232,292
en-US,Rancho Cucamonga,San Bernardino,"10576 Foothill Blvd, Rancho Cucamonga, CA 91730-3890",NEC Foothill Blvd & Haven Ave,34.108229,-117.573899,CA,1990-03-28T12:00:00,RG2,Rancho Cucamonga,206,292
en-US,Ontario,San Bernardino,"4200 E 4th St, Ontario, CA 91764-5250",SWC 4th St & Milliken Ave,34.0758,-117.561778,CA,2007-03-07T12:00:00,RG2,Ontario,206,292
en-US,Lake Elsinore,Riverside,"18287 Collier Ave, Lake Elsinore, CA 92530-2755",NWC Central St & Collier Ave,33.689146,-117.341996,CA,2006-10-04T12:00:00,RG2,Lake Elsinore,232,292
en-US,Mira Loma,Riverside,"12471 Limonite Ave, Mira Loma, CA 91752-2457",NWC Limonite Ave & I-15,33.977914,-117.553818,CA,2005-07-20T12:00:00,RG2,Eastvale,232,292
en-US,Upland,San Bernardino,"1931 Campus Ave, Upland, CA 91784-1667",SEC Campus Ave & I-210,34.133189,-117.641221,CA,2005-03-02T12:00:00,RG2,Upland,206,292
en-US,Corona,Riverside,"2615 Tuscanny St, Corona, CA 92881-4631",NEC I-15 & Cajalco Canyon Rd,33.826266,-117.516614,CA,2003-07-23T12:00:00,RG2,Corona,232,292
en-US,Norco,Riverside,"1290 Hamner Ave, Norco, CA 92860-3117",SWC Hamner Ave & 1st St,33.900756,-117.564353,CA,1995-10-04T12:00:00,RG2,Norco,232,292
en-US,Montclair,San Bernardino,"9052 Central Ave, Montclair, CA 91763-1621",NWC Central Ave & Moreno St,34.089834,-117.690544,CA,2002-07-24T12:00:00,RG2,Montclair,206,292
en-US,Chino,San Bernardino,"5555 Philadelphia St, Chino, CA 91710-2481",NEC St Hwy 60 & Central Ave,34.032494,-117.682043,CA,1987-02-18T12:00:00,RG2,Chino,206,292
en-US,La Verne,Los Angeles,"2462 Foothill Blvd, La Verne, CA 91750-3056",SEC Foothill Blvd & White Ave,34.11006,-117.759886,CA,1985-07-24T12:00:00,RG2,Laverne,206,292
en-US,Chino,San Bernardino,"3944 Grand Ave, Chino, CA 91710-5422",NWC Pipeline Ave & Grand Ave,34.001494,-117.718243,CA,1994-07-20T12:00:00,RG2,Chino Hills,206,292
en-US,Pomona,Los Angeles,"701 Rio Rancho Road, Pomona, CA 91766",NEC Rio Rancho & Auto Center Dr,34.034637,-117.756544,CA,2013-10-09T12:00:00,RG2,Pomona,206,292
en-US,Escondido,San Diego,"1280 Auto Park Way, Escondido, CA 92029-2231",NEC Auto Pkwy S & Valley Pkwy,33.113107,-117.099632,CA,1987-10-07T12:00:00,RG2,Escondido,231,296
en-US,Escondido,San Diego,"280 E Via Rancho Pkwy, Escondido, CA 92025-8005",NEC I-15 & E. Via Rancho Parkway,33.069927,-117.065291,CA,2012-10-10T12:00:00,RG2,Escondido South,231,296
en-US,San Dimas,Los Angeles,"888 W Arrow Hwy, San Dimas, CA 91773-2495",SWC I-210 & Arrow Hwy,34.104422,-117.823254,CA,1997-03-05T12:00:00,RG2,San Dimas,206,292
en-US,Vista,San Diego,"1751 University Dr, Vista, CA 92083-7775",NWC Hwy 78 & Sycamore Ave,33.169156,-117.214363,CA,1997-03-05T12:00:00,RG2,Vista,261,296
en-US,Rancho Santa Margarita,Orange,"30602 Santa Margarita Pkwy, Rancho Santa Margarita, CA 92688-2814",SEC Santa Margarita & Avenida,33.641838,-117.597587,CA,1994-10-05T12:00:00,RG2,Rancho Santa Margarita,261,296
en-US,Oceanside,San Diego,"443 College Blvd, Oceanside, CA 92057-5435",NWC Highway 76 (Mission Ave) & College Blvd,33.247039,-117.293228,CA,2017-11-08T12:00:00,,Oceanside East,261,296
en-US,Anaheim,Orange,"8148 E Santa Ana Canyon Rd, Anaheim, CA 92808-1105",SWC E Santa Ana Canyon & Roosevelt,33.865805,-117.747645,CA,1992-10-07T12:00:00,RG2,Anaheim Hills,244,292
en-US,Diamond Bar,Los Angeles,"747 Grand Ave, Diamond Bar, CA 91765-8400",SWC Grand Ave & Golden Springs Dr,34.005008,-117.821076,CA,2006-10-04T12:00:00,RG2,Diamond Bar,217,292
en-US,Poway,San Diego,"14823 Pomerado Rd, Poway, CA 92064-2803",SEC Pomerado & Camino Del Norte,32.980582,-117.060866,CA,1988-02-17T12:00:00,RG2,Poway,231,296
en-US,Palmdale,Los Angeles,"38019 47Th St E, Palmdale, CA 93552-3103",SWC Palmdale Blvd & 47th St/Hwy 138,34.574355,-118.047839,CA,2008-07-23T12:00:00,RG2,Palmdale East,219,294
en-US,Vista,San Diego,"3150 Business Park Dr, Vista, CA 92081-8520",NEC Business Park Dr & Poinsettia Ave,33.13671,-117.228517,CA,2009-07-22T12:00:00,RG2,Vista South,261,296
en-US,Foothill Ranch,Orange,"26762 Portola Pkwy, Foothill Ranch, CA 92610-1712",NWC Portola Pkwy & Bake Pkwy,33.676954,-117.664298,CA,1994-10-05T12:00:00,RG2,Foothill Ranch,261,296
en-US,Azusa,Los Angeles,"809 N Azusa Ave, Azusa, CA 91702-2510",SWC Azusa Ave & W 9th St,34.135589,-117.907781,CA,2010-10-06T12:00:00,RG2,Azusa,263,292
en-US,San Diego,San Diego,"17170 Camino Del Sur, San Diego, CA 92127-4166",SWC of Camino Del Sur and 4 Gee Rd,33.020167,-117.125633,CA,2015-10-07T12:00:00,ESF,San Diego Del Sur,231,296
en-US,West Covina,Los Angeles,"2831 E Eastland Ctr Dr, West Covina, CA 91791-1624",NEC Citrus Ave & I-10,34.07412,-117.884696,CA,1996-10-02T12:00:00,RG2,West Covina,217,292
en-US,Oceanside,San Diego,"2255 S El Camino Real, Oceanside, CA 92054-6318",NWC El Camino Real & Vista Way,33.184026,-117.329697,CA,1987-09-09T12:00:00,RG2,Oceanside,261,296
en-US,Santee,San Diego,"9846 Mission Gorge Rd, Santee, CA 92071-3834",NEC Mission Gorge Rd & Cuyamaca St,32.841939,-116.983013,CA,2002-10-09T12:00:00,RG2,Santee,231,296
en-US,Mission Viejo,Orange,"25601 Jeronimo Rd, Mission Viejo, CA 92691-2794",NEC Jeronimo Rd & Los Alisos Blvd,33.623323,-117.681618,CA,2007-10-10T12:00:00,RG2,Mission Viejo N,261,296
en-US,West Covina,Los Angeles,"2370 S Azusa Ave, West Covina, CA 91792-1511",NEC Azusa Ave & Amar Rd,34.033547,-117.912146,CA,2008-03-05T12:00:00,RG2,West Covina South,217,292
en-US,El Cajon,San Diego,"250 Broadway, El Cajon, CA 92021-4539",NWC Broadway & Ballantyne,32.809271,-116.958998,CA,1987-09-09T12:00:00,RG2,El Cajon,231,296
en-US,Mission Viejo,Orange,"24500 Alicia Pkwy, Mission Viejo, CA 92691-4508",NEC Alicia Parkway & I-5,33.606277,-117.688812,CA,1987-07-22T12:00:00,RG2,Mission Viejo,261,296
en-US,Lancaster,Los Angeles,"43525 10th St W, Lancaster, CA 93534-6091","SWC Ave ""K"" & 10th St W",34.673656,-118.149399,CA,1986-10-08T12:00:00,RG2,Lancaster,219,294
en-US,Duarte,Los Angeles,"1050 Huntington Dr, Duarte, CA 91010-2475",SEC Huntington Dr & Bradbury,34.138102,-117.982918,CA,1987-09-09T12:00:00,RG2,Duarte,263,292
en-US,Rowland Heights,Los Angeles,"17751 Colima Rd, Rowland Heights, CA 91748-1714",NWC Colima Rd & Walnut Hall Dr,33.991768,-117.919052,CA,1984-10-10T12:00:00,RG2,Puente Hills,217,292
en-US,Orange,Orange,"2191 N Tustin St, Orange, CA 92865-3701",NEC Tustin Ave & Meats Ave,33.824384,-117.834997,CA,1985-10-09T12:00:00,RG2,Orange,244,292
en-US,Brea,Orange,"855 E Birch St, Brea, CA 92821-5769",NWC E Birch St & N State College Blvd,33.918693,-117.886971,CA,2009-10-07T12:00:00,RG2,Brea,244,292
en-US,Encinitas,San Diego,"1010 N El Camino Real, Encinitas, CA 92024-1320",SWC El Camino Real & Olivenhain,33.06304,-117.264711,CA,1996-10-02T12:00:00,RG2,Encinitas,231,296
en-US,San Clemente,Orange,"990 Avenida Vista Hermosa, San Clemente, CA 92673-6360",NWC La Pata Ave & Vista Hermosa Ave,33.463108,-117.606739,CA,2011-10-05T12:00:00,RG2,San Clemente,261,296
en-US,Irvine,Orange,"13200 Jamboree Rd, Irvine, CA 92602-2307",SEC Irvine Blvd & Jamboree Rd,33.727436,-117.784915,CA,1999-10-06T12:00:00,RG2,Irvine North,202,296
en-US,Fullerton,Orange,"2920 Yorba Linda Blvd, Fullerton, CA 92831-1523",SEC Yorba Linda Blvd & Placentia,33.887729,-117.877297,CA,1987-07-22T12:00:00,RG2,Fullerton,244,292
en-US,Palmdale,Los Angeles,"39440 10th St W, Palmdale, CA 93551-3747","SEC Ave ""P"" & 10th St",34.599359,-118.146734,CA,1991-10-09T12:00:00,RG2,Palmdale,219,294
en-US,Irvine,Orange,"900 Spectrum Center Dr, Irvine, CA 92618-4958",NWC I-5 & I-405,33.64795,-117.740077,CA,2006-07-19T12:00:00,RG2,Irvine Spectrum,202,296
en-US,Orange,Orange,"2620 E Chapman Ave, Orange, CA 92869-3205",SEC E. Chapman Ave and S.Yorba St,33.787208,-117.825177,CA,2017-10-18T12:00:00,,East Orange,222,296
en-US,Baldwin Park,Los Angeles,"3100 Baldwin Park Blvd, Baldwin Park, CA 91706-4703",NEC I-10 & Baldwin Park,34.06949,-117.977457,CA,1997-07-23T12:00:00,RG2,Baldwin Park,263,292
en-US,Aliso Viejo,Orange,"26932 La Paz Rd, Aliso Viejo, CA 92656-3038",NEC La Paz & Pacific Park,33.570957,-117.705313,CA,1987-02-18T12:00:00,RG2,Aliso Viejo,261,296
en-US,El Cajon,San Diego,"2911 Jamacha Rd, El Cajon, CA 92019-4342",SEC Jamacha Rd & Hwy 94,32.738795,-116.93853,CA,1998-10-07T12:00:00,RG2,Rancho San Diego,201,296
en-US,San Diego,San Diego,"8251 Mira Mesa Blvd, San Diego, CA 92126-2603",SWC Mira Mesa Blvd & Camino Ruiz,32.910813,-117.146313,CA,1987-07-22T12:00:00,RG2,Mira Mesa,231,296
en-US,La Mesa,San Diego,"5500 Grossmont Ctr Dr, La Mesa, CA 91942-3015",NEC I-8 & Jackson Dr,32.779717,-117.012303,CA,1995-07-19T12:00:00,RG2,Grossmont,201,296
en-US,Santa Ana,Orange,"1330 E 17th St, Santa Ana, CA 92705-8500",SEC E 17th St & Grand Ave,33.759257,-117.850704,CA,1987-09-09T12:00:00,RG2,Santa Ana,222,296
en-US,Irvine,Orange,"3750 Barranca Pkwy, Irvine, CA 92606-8200",SWC Barranca Pkwy & Culver Dr,33.685581,-117.812576,CA,1988-07-20T12:00:00,RG2,Irvine,202,296
en-US,Tustin,Orange,"2300 Park Ave, Tustin, CA 92782-2702",NEC Jamboree Rd & Barranca Pkwy,33.69995,-117.828042,CA,2007-07-25T12:00:00,RG2,Tustin,202,296
en-US,La Habra,Orange,"1000 W Imperial Hwy, La Habra, CA 90631-6901",SEC Imperial Hwy & Idaho St,33.916115,-117.956657,CA,2008-07-23T12:00:00,RG2,La Habra,244,292
en-US,Fullerton,Orange,"200 W Orangethorpe Ave, Fullerton, CA 92832-2900",SWC Orangethorpe Ave & Harbor Blvd,33.858511,-117.927687,CA,2002-07-24T12:00:00,RG2,Fullerton South,244,292
en-US,Santa Ana,Orange,"1441 W 17th St, Santa Ana, CA 92706-3301",NWC Bristol & 17th St,33.761461,-117.887485,CA,2004-10-06T12:00:00,RG2,Santa Ana NW,222,296
en-US,Fullerton,Orange,"1893 W Malvern Ave, Fullerton, CA 92833-2403",NEC Malvern Ave & Gilbert St,33.87942,-117.961619,CA,2001-10-10T12:00:00,RG2,West Fullerton,244,292
en-US,Pasadena,Los Angeles,"3121 E Colorado Blvd, Pasadena, CA 91107-3814",NEC Colorado Blvd & Kineola Av,34.147097,-118.085751,CA,2001-07-25T12:00:00,RG2,Pasadena East,236,294
en-US,Garden Grove,Orange,"12100 Harbor Blvd, Garden Grove, CA 92840-4004",SEC Harbor Blvd & Chapman Ave,33.787031,-117.913614,CA,1983-04-13T12:00:00,RG2,Garden Grove Harbor,222,296
en-US,Whittier,Los Angeles,"15614 Whittwood Ln, Whittier, CA 90603-2324",SWC Whittier Blvd & Santa Gertrudes Ave,33.943006,-117.996039,CA,2005-10-05T12:00:00,RG2,Whittier,217,292
en-US,Anaheim,Orange,"101 S Euclid St, Anaheim, CA 92802-1011",SWC Lincoln Ave & Euclid St,33.831712,-117.942535,CA,2008-07-23T12:00:00,RG2,Anaheim,244,292
en-US,Irvine,Orange,"4255 CAMPUS DR STE A150, Irvine, CA 92612-2668",NWC Stanford & Campus Drive,33.649956,-117.838337,CA,2017-07-19T12:00:00,,Irvine University Town Center,202,296
en-US,Rosemead,Los Angeles,"3600 Rosemead Blvd, Rosemead, CA 91770-2066",NEC Rosemead Blvd & I-10,34.074952,-118.070068,CA,2002-03-06T12:00:00,RG2,Rosemead,263,292
en-US,San Diego,San Diego,"3424 College Ave, San Diego, CA 92115-7134",SWC SR 94 & College Ave,32.74126,-117.055525,CA,2003-10-08T12:00:00,RG2,Lemon Grove,201,296
en-US,Santa Ana,Orange,"3300 S Bristol St, Santa Ana, CA 92704-7246",SWC Bristol & Alton,33.702755,-117.886981,CA,1986-10-08T12:00:00,RG2,Santa Ana,202,296
en-US,San Diego,San Diego,"8001 Othello Ave, San Diego, CA 92111-3713",SEC Othello & Convoy St,32.816365,-117.151026,CA,1983-02-23T12:00:00,RG2,Kearny Mesa,231,296
en-US,Chula Vista,San Diego,"910 Eastlake Pkwy, Chula Vista, CA 91914-3558",NWC E Lake Pkwy & Otay Lakes Rd,32.649071,-116.969107,CA,2003-10-08T12:00:00,RG2,Chula Vista East,201,296
en-US,San Diego,San Diego,"5680 Balboa Ave, San Diego, CA 92111-2702",NEC State Hwy 274 & Genesee Ave,32.822049,-117.179293,CA,2008-10-08T12:00:00,ESF,Balboa,231,296
en-US,Buena Park,Orange,"7530 Orangethorpe Ave, Buena Park, CA 90621-3429",SWC Orangethorpe Ave & Beach Blvd,33.857675,-118.001071,CA,2005-10-05T12:00:00,RG2,Buena Park,244,292
en-US,Pasadena,Los Angeles,"777 E Colorado Blvd, Pasadena, CA 91101-2104",NWC Hudson Ave & Colorado Blvd,34.146769,-118.134738,CA,1994-03-09T12:00:00,RG2,Pasadena,236,294
en-US,Santa Fe Springs,Los Angeles,"10621 Carmenita Rd, Santa Fe Springs, CA 90670-4017",SWC Carmanita & Telegraph,33.937929,-118.047758,CA,1985-07-24T12:00:00,RG2,Santa Fe Springs,217,292
en-US,Garden Grove,Orange,"13831 Brookhurst St, Garden Grove, CA 92843-3120",NWC Brookhurst & Westminster Av,33.761503,-117.955915,CA,1983-04-13T12:00:00,RG2,Brookhurst,222,296
en-US,Costa Mesa,Orange,"3030 Harbor Blvd Ste A, Costa Mesa, CA 92626-2562",NEC Harbor Blvd & Baker St,33.682425,-117.917837,CA,2000-10-04T12:00:00,RG2,Costa Mesa,202,296
en-US,Pico Rivera,Los Angeles,"8800 Whittier Blvd, Pico Rivera, CA 90660-2658",SWC Whittier Blvd & Rosemead Blvd,34.001125,-118.085999,CA,2002-07-24T12:00:00,ESF,Pico Rivera,263,292
en-US,San Diego,San Diego,"1288 Camino Del Rio N, San Diego, CA 92108-1511",NEC I-8 & Mission Center Rd,32.767561,-117.150905,CA,2002-07-24T12:00:00,RG2,San Diego Mission Valley,201,296
en-US,Alhambra,Los Angeles,"2120 W Main St, Alhambra, CA 91801-1856",SWC Palm St & Poplar Blvd,34.090945,-118.147496,CA,1983-04-13T12:00:00,RG2,Alhambra,263,292
en-US,Cypress,Orange,"6835 Katella Ave, Cypress, CA 90630-5107",NWC Knott & Katella,33.803731,-118.012902,CA,1985-10-09T12:00:00,RG2,Cypress,222,296
en-US,San Diego,San Diego,"3030 Grape St, San Diego, CA 92102-1134",NEC Fern & Grape,32.72686,-117.12904,CA,2015-10-07T12:00:00,,San Diego South Park,201,296
en-US,Norwalk,Los Angeles,"12051 Imperial Hwy, Norwalk, CA 90650-3084",NWC Imperial & Norwalk,33.917962,-118.07613,CA,2002-07-24T12:00:00,ESF,Norwalk East,217,292
en-US,Westminster,Orange,"16400 Beach Blvd, Westminster, CA 92683-7858",SEC Beach Blvd & Edinger,33.725383,-117.98629,CA,1986-10-08T12:00:00,RG2,Westminster,202,296
en-US,Huntington Beach,Orange,"9882 Adams Ave, Huntington Beach, CA 92646-4808",SWC Brookhurst St & Adams Ave,33.671499,-117.955653,CA,2005-10-05T12:00:00,RG2,Huntington Beach East,202,296
en-US,National City,San Diego,"3060 Plaza Bonita Rd, National City, CA 91950-8004",SEC I-805,32.6545,-117.06489,CA,2008-07-23T12:00:00,RG2,Natl Cty Pl Bonita,201,296
en-US,Cerritos,Los Angeles,"20200 Bloomfield Ave, Cerritos, CA 90703-7821",NEC Bloomfield & Del Amo Blvd,33.847157,-118.062572,CA,1987-09-09T12:00:00,RG2,Cerritos,222,296
en-US,Westminster,Orange,"200 Westminster Mall, Westminster, CA 92683-4984",NEC I-405 & Bolsa Ave,33.745618,-118.012257,CA,2007-07-25T12:00:00,RG2,Westminster NW,202,296
en-US,Norwalk,Los Angeles,"10600 Firestone Blvd, Norwalk, CA 90650-7410",SWC I-605 & Firestone Blvd,33.925134,-118.107045,CA,2001-07-25T12:00:00,RG2,Norwalk,217,292
en-US,Commerce,Los Angeles,"5600 Whittier Blvd, Commerce, CA 90022-4106",SWC Whittier Blvd & Eastmont Ave,34.018203,-118.1508,CA,1983-04-13T12:00:00,RG2,Commerce,263,292
en-US,San Diego,San Diego,"3245 Sports Arena Blvd, San Diego, CA 92110-4529",NWC East Dr & Midway Dr,32.751897,-117.210247,CA,1983-02-23T12:00:00,RG2,Sports Arena,201,296
en-US,Cerritos,Los Angeles,"11525 South St, Cerritos, CA 90703-6627",NEC South St & Gridley Rd,33.859295,-118.08794,CA,2000-10-04T12:00:00,RG2,Cerritos West,222,296
en-US,Los Angeles,Los Angeles,"2626 Colorado Blvd, Los Angeles, CA 90041-1070",SEC Colorado Blvd & Glendale Frwy,34.141668,-118.224336,CA,2002-07-24T12:00:00,RG2,Los Angeles Eagle Rock,236,294
en-US,Los Angeles,Los Angeles,"4211 Eagle Rock Blvd, Los Angeles, CA 90065-4404",NEC Eagle Rock and W Ave 42,34.122936,-118.225142,CA,2017-10-18T12:00:00,,LA Glassell Park,236,294
en-US,Seal Beach,Orange,"12300 Seal Beach Blvd, Seal Beach, CA 90740-2709",NEC I-405 & Seal Beach Blvd,33.782654,-118.069999,CA,2001-03-07T12:00:00,RG2,Seal Beach,222,296
en-US,Chula Vista,San Diego,"1240 Broadway, Chula Vista, CA 91911-2911",NWC Polomar St & Broadway,32.60458,-117.080426,CA,1983-02-23T12:00:00,RG2,Chula Vista Broadway,201,296
en-US,South Gate,Los Angeles,"5700 Firestone Blvd, South Gate, CA 90280-3704",SWC Firestone & Garfield Eastern,33.948376,-118.16749,CA,1983-04-13T12:00:00,RG2,South Gate,263,292
en-US,Glendale,Los Angeles,"2195 Glendale Galleria, Glendale, CA 91210-2101",NWC Colorado St & Central Blvd,34.143081,-118.259088,CA,2007-07-25T12:00:00,RG2,Glendale,236,294
en-US,Long Beach,Los Angeles,"5760 E 7TH ST, Long Beach, CA 90803-2002",NEC 7th St & Pacific Coast Hwy,33.7744,-118.11967,CA,2016-03-09T12:00:00,,Long Beach Bixby,207,296
en-US,Long Beach,Los Angeles,"2270 N Bellflower Blvd, Long Beach, CA 90815-2017",NEC Bellflower Blvd & 23rd St,33.798438,-118.123236,CA,1983-04-13T12:00:00,RG2,Long Beach Bellflower,207,296
en-US,Lakewood,Los Angeles,"141 Lakewood Center Mall, Lakewood, CA 90712-2419",NEC Del Amo Blvd & Lakewood Blvd,33.853038,-118.139819,CA,2003-10-08T12:00:00,RG2,Lakewood Center Mall,207,296
en-US,Signal Hill,Los Angeles,"950 E 33rd St, Signal Hill, CA 90755-5114",NEC I-405 & Atlantic Ave,33.816819,-118.182166,CA,2007-07-25T12:00:00,RG2,Signal Hill,207,296
en-US,Long Beach,Los Angeles,"6750 Cherry Ave, Long Beach, CA 90805-1717",NEC State Hwy 91 & Cherry Ave,33.877571,-118.166633,CA,2008-10-08T12:00:00,RG2,Long Beach NW,207,296
en-US,Compton,Los Angeles,"1621 S Alameda St, Compton, CA 90220-4973",NWC Alameda St & Artesia Blvd,33.879653,-118.218942,CA,2007-10-10T12:00:00,RG2,Compton-Rancho Dom,207,296
en-US,San Pedro,Los Angeles,"1701 N Gaffey St, San Pedro, CA 90731-1274",NWC Gaffey St & Capitol Dr,33.760087,-118.293472,CA,2008-10-08T12:00:00,RG2,San Pedro,207,296
en-US,Carson,Los Angeles,"20700 S Avalon Blvd, Carson, CA 90746-3701",NEC S. Avalon Blvd and E Dominguez St,33.843169,-118.260619,CA,2005-10-05T12:00:00,RG2,Carson North,207,296
en-US,Carson,Los Angeles,"651 W Sepulveda Blvd, Carson, CA 90745-6314",NEC Sepulveda Blvd & I-110,33.809239,-118.285654,CA,2007-10-10T12:00:00,RG2,Carson,207,296
en-US,Gardena,Los Angeles,"2169 W Redondo Beach Blvd, Gardena, CA 90247-3625",NEC Redondo Beach & Van Ness,33.886675,-118.316079,CA,1987-09-09T12:00:00,RG2,Gardena,239,294
en-US,Torrance,Los Angeles,"3433 Sepulveda Blvd, Torrance, CA 90505-2606",NWC Sepulveda Blvd & Madrona Ave,33.826449,-118.345986,CA,1983-04-13T12:00:00,RG2,Torrance,239,294
en-US,Hawthorne,Los Angeles,"2700 W 120th St, Hawthorne, CA 90250-3388",SWC 120th St & Van Ness Ave,33.922567,-118.321126,CA,2008-10-08T12:00:00,RG2,Hawthorne,239,294
en-US,Los Angeles,Los Angeles,"735 S Figueroa St, Los Angeles, CA 90017",SWC 7th & Figueroa,34.048833,-118.261007,CA,2012-10-10T12:00:00,RG2,LA Central,204,294
en-US,Redondo Beach,Los Angeles,"1601 Kingsdale Ave, Redondo Beach, CA 90278-3928",SWC Artesia Blvd & Kingsdale Ave,33.869308,-118.357051,CA,2005-10-05T12:00:00,RG2,Redondo Beach,239,294
en-US,LOS ANGELES,LOS ANGELES,"3131 S HOOVER ST STE 1910, LOS ANGELES, CA 90089-1910",NWC HOOVER ST AND JEFFERSON BLVD,34.024306,-118.285114,CA,2017-07-19T12:00:00,,Los Angeles USC Village,204,294
en-US,Inglewood,Los Angeles,"3471 W Century Blvd, Inglewood, CA 90301-1218",NWC Century Blvd & 11th Ave,33.948025,-118.332844,CA,2001-03-07T12:00:00,RG2,Inglewood,239,294
en-US,Los Angeles,Los Angeles,"620 S Virgil Ave Ste 100, Los Angeles, CA 90005-4080",W 6th St and S. Virgil Ave,34.06264,-118.286131,CA,2018-04-04T12:00:00,,Los Angeles Koreatown,204,294
en-US,Manhattan Beach,Los Angeles,"1200 N Sepulveda Blvd, Manhattan Beach, CA 90266-5104",NEC Sepulveda & Manhattan Bch,33.88892,-118.394828,CA,1983-04-13T12:00:00,RG2,Manhattan Beach,239,294
en-US,Los Angeles,Los Angeles,"3535 S La Cienega Blvd, Los Angeles, CA 90016-4407",NWC La Cienega Blvd & Rodeo Rd,34.022698,-118.373287,CA,2000-10-04T12:00:00,ESF,Los Angeles,204,294
en-US,Culver City,Los Angeles,"6000 Sepulveda Blvd, Culver City, CA 90230-6423",SEC Hwy 90 & Sepulveda Blvd,33.9853,-118.394695,CA,2009-10-07T12:00:00,RG2,Culver City South,239,294
en-US,West Hollywood,Los Angeles,"7100 Santa Monica Blvd, STE 201, West Hollywood, CA 90046-5896",SWC LaBrea Ave & Santa Monica Blvd,34.090343,-118.344638,CA,2004-03-03T12:00:00,RG2,West Hollywood,204,294
en-US,Culver City,Los Angeles,"10820 Jefferson Blvd, Culver City, CA 90230-4935",SEC Jefferson Blvd & Cota St,33.999135,-118.394038,CA,1984-10-10T12:00:00,RG2,Culver City,239,294
en-US,Los Angeles,Los Angeles,"8480 Beverly Blvd Ste 1A, Los Angeles, CA 90048-3414",NEC 3rd & La Cienega,34.0743,-118.3755,CA,2013-03-06T12:00:00,RG2,LA Beverly,204,294
en-US,Burbank,Los Angeles,"1800 W Empire Ave, Burbank, CA 91504-3403",SWC Empire Ave & Victory Place,34.18962,-118.330331,CA,2001-10-10T12:00:00,RG2,Burbank,236,294
en-US,Burbank,Los Angeles,"1033 N Hollywood Way, Burbank, CA 91505-2540",NWC Hollywood Ave and Magnolia Blvd,34.16904,-118.348002,CA,2018-04-04T12:00:00,,LA Burbank West,236,294
en-US,North Hollywood,Los Angeles,"11051 Victory Blvd, North Hollywood, CA 91606-3719",NWC Victory Blvd & Vineland,34.18816,-118.371645,CA,1987-07-22T12:00:00,RG2,North Hollywood,219,294
en-US,Los Angeles,Los Angeles,"10861 Weyburn Ave, Los Angeles, CA 90024-2957",NEC Weyburn Ave & Glendon Ave,34.063027,-118.444199,CA,2012-07-25T12:00:00,RG2,LA Westwood,204,294
en-US,Pacoima,Los Angeles,"9725 Laurel Canyon Blvd, Pacoima, CA 91331-4100",SWC Laurel Canyon & Osborne,34.245735,-118.419269,CA,1983-04-13T12:00:00,RG2,Pacoima,219,294
en-US,Van Nuys,Los Angeles,"5711 Sepulveda Blvd, Van Nuys, CA 91411-2918",SWC Sepulveda Blvd & Hatteras St,34.175234,-118.466515,CA,2001-07-25T12:00:00,RG2,Van Nuys,209,294
en-US,Van Nuys,Los Angeles,"14920 Raymer St, Van Nuys, CA 91405-1146",SWC Kester Ave & Raymer St,34.212687,-118.46022,CA,2000-10-04T12:00:00,RG2,Van Nuys North,209,294
en-US,Mission Hills,Los Angeles,"10340 N Sepulveda Blvd, Mission Hills, CA 91345-2422",Sepulveda Blvd and Devonshire St,34.257728,-118.46666,CA,2017-10-18T12:00:00,,Mission Hills CA,219,294
en-US,Northridge,Los Angeles,"8999 Balboa Blvd, Northridge, CA 91325-2608",SWC Balboa Blvd & Nordhoff St,34.234794,-118.503001,CA,2005-10-05T12:00:00,RG2,Sherwood Forest,209,294
en-US,Lodi,San Joaquin,"2355 W Kettleman Ln, Lodi, CA 95242-4120",NEC Kettleman & Sacramento Rd,38.117156,-121.303786,CA,1994-03-09T12:00:00,RG2,Lodi,246,295
en-US,Stockton,San Joaquin,"10424 Trinity Parkway, Stockton, CA 95219-7225",SWC I-5 & Eight Mile Rd,38.05213,-121.372721,CA,2004-03-03T12:00:00,RG2,Stockton North,246,295
